,chrom,index,coverage
25263,chr17,252,134
25264,chr17,253,62
25265,chr17,254,28
25266,chr17,255,28
25267,chr17,256,6031
25268,chr17,257,660
25269,chr17,258,33
25270,chr17,259,1265
25271,chr17,260,285
25272,chr17,261,31
25273,chr17,262,270
25274,chr17,263,844
25275,chr17,264,364
25276,chr17,265,742
25277,chr17,266,5363
25278,chr17,267,54621
25279,chr17,268,2361
25280,chr17,269,3658
25281,chr17,270,7159
25282,chr17,271,440
25283,chr17,272,2004
25284,chr17,273,405
25285,chr17,274,433
25286,chr17,275,3547
25287,chr17,276,2690
25288,chr17,277,322
25289,chr17,278,5807
25290,chr17,279,3433
25291,chr17,280,222
25292,chr17,281,403
25293,chr17,282,528
25294,chr17,283,562
25295,chr17,284,208
25296,chr17,285,23853
25297,chr17,286,459
25298,chr17,287,1726
25299,chr17,288,2458
25300,chr17,289,1655
25301,chr17,290,501
25302,chr17,291,4077
25303,chr17,292,1447
25304,chr17,293,50330
25305,chr17,294,88
25306,chr17,295,599
25307,chr17,296,13267
25308,chr17,297,1659
25309,chr17,298,218
25310,chr17,299,176
25311,chr17,300,37
25312,chr17,301,812
25313,chr17,302,562
25314,chr17,303,5472
25315,chr17,304,322
25316,chr17,305,1811
25317,chr17,306,3948
25318,chr17,307,459
25319,chr17,308,4574
25320,chr17,309,226
25321,chr17,310,363
25322,chr17,311,117
25323,chr17,312,38
25324,chr17,313,29
25325,chr17,314,8
25326,chr17,315,133
25327,chr17,316,6
25328,chr17,317,22
25329,chr17,318,6
25330,chr17,319,6
25331,chr17,320,4
25332,chr17,321,6
25333,chr17,322,14
25334,chr17,323,4364
25335,chr17,324,9
25336,chr17,325,50
25337,chr17,326,1012
25338,chr17,327,13
25339,chr17,328,7
25340,chr17,329,6
25341,chr17,330,11
25342,chr17,331,8
25343,chr17,332,1823
25344,chr17,333,2318
25345,chr17,334,931
25346,chr17,335,625
25347,chr17,336,438
25348,chr17,337,3872
25349,chr17,338,3482
25350,chr17,339,1122
25351,chr17,340,4173
25352,chr17,341,31827
25353,chr17,342,459
25354,chr17,343,122
25355,chr17,344,513
25356,chr17,345,518
25357,chr17,346,249
25358,chr17,347,316
25359,chr17,348,717
25360,chr17,349,2831
25361,chr17,350,19
25362,chr17,351,21
25363,chr17,352,18
25364,chr17,353,5702
25365,chr17,354,1637
25366,chr17,355,3154
25367,chr17,356,297
25368,chr17,357,166
25369,chr17,358,1626
25370,chr17,359,2419
25371,chr17,360,334
25372,chr17,361,54
25373,chr17,362,373
25374,chr17,363,1432
25375,chr17,364,984
25376,chr17,365,937
25377,chr17,366,74
25378,chr17,367,35
25379,chr17,368,3375
25380,chr17,369,3781
25381,chr17,370,36310
25382,chr17,371,84
25383,chr17,372,31
25384,chr17,373,29326
25385,chr17,374,2690
25386,chr17,375,3682
25387,chr17,376,6294
25388,chr17,377,456
25389,chr17,378,449
25390,chr17,379,7240
25391,chr17,380,1069
25392,chr17,381,944
25393,chr17,382,4131
25394,chr17,383,3762
25395,chr17,384,5883
25396,chr17,385,16951
25397,chr17,386,447
25398,chr17,387,11405
25399,chr17,388,165
25400,chr17,389,315
25401,chr17,390,27
25402,chr17,391,24
25403,chr17,392,13
25404,chr17,393,28
25405,chr17,394,56
25406,chr17,395,14
25407,chr17,396,14
25408,chr17,397,13
25409,chr17,398,10219
25410,chr17,399,532
25411,chr17,400,5266
25412,chr17,401,7690
25413,chr17,402,1174
25414,chr17,403,2481
25415,chr17,404,6229
25416,chr17,405,144
25417,chr17,406,5894
25418,chr17,407,4319
25419,chr17,408,1376
25420,chr17,409,8362
25421,chr17,410,557
25422,chr17,411,5240
25423,chr17,412,5414
25424,chr17,413,5077
25425,chr17,414,356
25426,chr17,415,561
25427,chr17,416,288
25428,chr17,417,743
25429,chr17,418,258
25430,chr17,419,54
25431,chr17,420,156
25432,chr17,421,4332
25433,chr17,422,3267
25434,chr17,423,198
25435,chr17,424,3833
25436,chr17,425,289
25437,chr17,426,65
25438,chr17,427,1541
25439,chr17,428,683
25440,chr17,429,660
25441,chr17,430,245
25442,chr17,431,1688
25443,chr17,432,1655
25444,chr17,433,1044
25445,chr17,434,116
25446,chr17,435,5518
25447,chr17,436,3303
25448,chr17,437,330
25449,chr17,438,11
25450,chr17,439,248
25451,chr17,440,35
25452,chr17,441,579
25453,chr17,442,358
25454,chr17,443,792
25455,chr17,444,3849
25456,chr17,445,561
25457,chr17,446,4497
25458,chr17,447,54323
25459,chr17,448,798
25460,chr17,449,36
25461,chr17,450,1073
25462,chr17,451,3988
25463,chr17,452,2142
25464,chr17,453,640
25465,chr17,454,798
25466,chr17,455,859
25467,chr17,456,2114
25468,chr17,457,26111
25469,chr17,458,262
25470,chr17,459,674
25471,chr17,460,2943
25472,chr17,461,33109
25473,chr17,462,1599
25474,chr17,463,114
25475,chr17,464,119
25476,chr17,465,25
25477,chr17,466,540
25478,chr17,467,6236
25479,chr17,468,74
25480,chr17,469,9429
25481,chr17,470,2391
25482,chr17,471,354
25483,chr17,472,1691
25484,chr17,473,2317
25485,chr17,474,2421
25486,chr17,475,4941
25487,chr17,476,4254
25488,chr17,477,1068
25489,chr17,478,1736
25490,chr17,479,2909
25491,chr17,480,41
25492,chr17,481,59
25493,chr17,482,1507
25494,chr17,483,819
25495,chr17,484,1171
25496,chr17,485,967
25497,chr17,486,215
25498,chr17,487,1767
25499,chr17,488,22910
25500,chr17,489,2220
25501,chr17,490,2788
25502,chr17,491,181
25503,chr17,492,5624
25504,chr17,493,524
25505,chr17,494,18
25506,chr17,495,2607
25507,chr17,496,18
25508,chr17,497,16
25509,chr17,498,11
25510,chr17,499,5
25511,chr17,500,12
25512,chr17,501,7
25513,chr17,502,13
25514,chr17,503,8
25515,chr17,504,13
25516,chr17,505,68
25517,chr17,506,9
25518,chr17,507,9
25519,chr17,508,15
25520,chr17,509,3
25521,chr17,510,13
25522,chr17,511,6156
25523,chr17,512,20
25524,chr17,513,7
25525,chr17,514,9
25526,chr17,515,37
25527,chr17,516,11
25528,chr17,517,19
25529,chr17,518,681
25530,chr17,519,20
25531,chr17,520,252
25532,chr17,521,8
25533,chr17,522,70
25534,chr17,523,17
25535,chr17,524,22
25536,chr17,525,31
25537,chr17,526,33
25538,chr17,527,53
25539,chr17,528,171
25540,chr17,529,98
25541,chr17,530,644
25542,chr17,531,74
25543,chr17,532,222
25544,chr17,533,35
25545,chr17,534,3670
25546,chr17,535,27
25547,chr17,536,94
25548,chr17,537,11
25549,chr17,538,296
25550,chr17,539,28
25551,chr17,540,20
25552,chr17,541,26
25553,chr17,542,19
25554,chr17,543,22
25555,chr17,544,659
25556,chr17,545,15
25557,chr17,546,23
25558,chr17,547,24
25559,chr17,548,63
25560,chr17,549,4085
25561,chr17,550,1943
25562,chr17,551,694
25563,chr17,552,27
25564,chr17,553,230
25565,chr17,554,67
25566,chr17,555,33
25567,chr17,556,97
25568,chr17,557,7075
25569,chr17,558,143
25570,chr17,559,1593
25571,chr17,560,15894
25572,chr17,561,5784
25573,chr17,562,192
25574,chr17,563,37
25575,chr17,564,4161
25576,chr17,565,3802
25577,chr17,566,55
25578,chr17,567,2484
25579,chr17,568,771
25580,chr17,569,59
25581,chr17,570,593
25582,chr17,571,13839
25583,chr17,572,2249
25584,chr17,573,493
25585,chr17,574,452
25586,chr17,575,77
25587,chr17,576,2075
25588,chr17,577,7795
25589,chr17,578,536
25590,chr17,579,3722
25591,chr17,580,6818
25592,chr17,581,1398
25593,chr17,582,1407
25594,chr17,583,738
25595,chr17,584,96
25596,chr17,585,10002
25597,chr17,586,99
25598,chr17,587,549
25599,chr17,588,1221
25600,chr17,589,4830
25601,chr17,590,87
25602,chr17,591,3307
25603,chr17,592,32
25604,chr17,593,49
25605,chr17,594,37
25606,chr17,595,12
25607,chr17,596,7921
25608,chr17,597,1023
25609,chr17,598,220
25610,chr17,599,3426
25611,chr17,600,5812
25612,chr17,601,1387
25613,chr17,602,99
25614,chr17,603,1040
25615,chr17,604,501
25616,chr17,605,1313
25617,chr17,606,5519
25618,chr17,607,130
25619,chr17,608,86
25620,chr17,609,191
25621,chr17,610,776
25622,chr17,611,8
25623,chr17,612,30
25624,chr17,613,40
25625,chr17,614,88
25626,chr17,615,4160
25627,chr17,616,6597
25628,chr17,617,1440
25629,chr17,618,7861
25630,chr17,619,1511
25631,chr17,620,107
25632,chr17,621,797
25633,chr17,622,1043
25634,chr17,623,183
25635,chr17,624,9030
25636,chr17,625,4243
25637,chr17,626,83
25638,chr17,627,3034
25639,chr17,628,2859
25640,chr17,629,1320
25641,chr17,630,6669
25642,chr17,631,321
25643,chr17,632,630
25644,chr17,633,28
25645,chr17,634,47
25646,chr17,635,147
25647,chr17,636,316
25648,chr17,637,17
25649,chr17,638,13
25650,chr17,639,356
25651,chr17,640,55
25652,chr17,641,686
25653,chr17,642,52
25654,chr17,643,49
25655,chr17,644,110
25656,chr17,645,18
25657,chr17,646,109
25658,chr17,647,112
25659,chr17,648,658
25660,chr17,649,38
25661,chr17,650,2643
25662,chr17,651,2871
25663,chr17,652,747
25664,chr17,653,3607
25665,chr17,654,287
25666,chr17,655,387
25667,chr17,656,4683
25668,chr17,657,1397
25669,chr17,658,3701
25670,chr17,659,9081
25671,chr17,660,5022
25672,chr17,661,2446
25673,chr17,662,3339
25674,chr17,663,181
25675,chr17,664,1873
25676,chr17,665,15151
25677,chr17,666,21
25678,chr17,667,65
25679,chr17,668,9
25680,chr17,669,89
25681,chr17,670,931
25682,chr17,671,384
25683,chr17,672,986
25684,chr17,673,606
25685,chr17,674,113
25686,chr17,675,1225
25687,chr17,676,66
25688,chr17,677,1512
25689,chr17,678,21
25690,chr17,679,27
25691,chr17,680,8
25692,chr17,681,110
25693,chr17,682,3015
25694,chr17,683,10
25695,chr17,684,13
25696,chr17,685,12
25697,chr17,686,11
25698,chr17,687,19
25699,chr17,688,17
25700,chr17,689,21
25701,chr17,690,26
25702,chr17,691,88
25703,chr17,692,25
25704,chr17,693,16
25705,chr17,694,163
25706,chr17,695,4
25707,chr17,696,46
25708,chr17,697,20
25709,chr17,698,42
25710,chr17,699,50
25711,chr17,700,117
25712,chr17,701,2314
25713,chr17,702,21
25714,chr17,703,103
25715,chr17,704,385
25716,chr17,705,52
25717,chr17,706,726
25718,chr17,707,2551
25719,chr17,708,71
25720,chr17,709,34
25721,chr17,710,113
25722,chr17,711,450
25723,chr17,712,4841
25724,chr17,713,42
25725,chr17,714,56
25726,chr17,715,47
25727,chr17,716,9
25728,chr17,717,17
25729,chr17,718,10
25730,chr17,719,74
25731,chr17,720,11
25732,chr17,721,477
25733,chr17,722,4789
25734,chr17,723,78
25735,chr17,724,588
25736,chr17,725,207
25737,chr17,726,23
25738,chr17,727,531
25739,chr17,728,172
25740,chr17,729,87
25741,chr17,730,6891
25742,chr17,731,9643
25743,chr17,732,1811
25744,chr17,733,9580
25745,chr17,734,151
25746,chr17,735,76
25747,chr17,736,905
25748,chr17,737,19796
25749,chr17,738,831
25750,chr17,739,1238
25751,chr17,740,2155
25752,chr17,741,202
25753,chr17,742,3405
25754,chr17,743,2562
25755,chr17,744,172
25756,chr17,745,7185
25757,chr17,746,4979
25758,chr17,747,19441
25759,chr17,748,39
25760,chr17,749,38
25761,chr17,750,115
25762,chr17,751,1263
25763,chr17,752,36510
25764,chr17,753,55
25765,chr17,754,1162
25766,chr17,755,50
25767,chr17,756,145
25768,chr17,757,14
25769,chr17,758,27
25770,chr17,759,74
25771,chr17,760,198
25772,chr17,761,1790
25773,chr17,762,598
25774,chr17,763,1613
25775,chr17,764,465
25776,chr17,765,31
25777,chr17,766,4159
25778,chr17,767,906
25779,chr17,768,285
25780,chr17,769,169
25781,chr17,770,71
25782,chr17,771,1
25783,chr17,772,12
25784,chr17,773,14
25785,chr17,774,18
25786,chr17,775,6
25787,chr17,776,13
25788,chr17,777,109
25789,chr17,778,470
25790,chr17,779,38
25791,chr17,780,51
25792,chr17,781,471
25793,chr17,782,337
25794,chr17,783,1687
25795,chr17,784,37
25796,chr17,785,3851
25797,chr17,786,192
25798,chr17,787,53
25799,chr17,788,98
25800,chr17,789,377
25801,chr17,790,16
25802,chr17,791,7
25803,chr17,792,1281
25804,chr17,793,32
25805,chr17,794,31645
25806,chr17,795,263
25807,chr17,796,359
25808,chr17,797,46
25809,chr17,798,2860
25810,chr17,799,353
25811,chr17,800,427
25812,chr17,801,443
25813,chr17,802,758
25814,chr17,803,124
25815,chr17,804,1693
25816,chr17,805,1358
25817,chr17,806,1361
25818,chr17,807,112
25819,chr17,808,2524
25820,chr17,809,273
25821,chr17,810,10
25822,chr17,811,1277
25823,chr18,0,143
25824,chr18,1,2131
25825,chr18,2,3412
25826,chr18,3,17
25827,chr18,4,64
25828,chr18,5,25
25829,chr18,6,3629
25830,chr18,7,897
25831,chr18,8,110
25832,chr18,9,52
25833,chr18,10,17
25834,chr18,11,28
25835,chr18,12,15
25836,chr18,13,251
25837,chr18,14,15
25838,chr18,15,15
25839,chr18,16,7
25840,chr18,17,37
25841,chr18,18,7
25842,chr18,19,13
25843,chr18,20,7
25844,chr18,21,12
25845,chr18,22,44
25846,chr18,23,13
25847,chr18,24,27
25848,chr18,25,2327
25849,chr18,26,1108
25850,chr18,27,8041
25851,chr18,28,3832
25852,chr18,29,2073
25853,chr18,30,607
25854,chr18,31,89
25855,chr18,32,24704
25856,chr18,33,129
25857,chr18,34,481
25858,chr18,35,192
25859,chr18,36,71
25860,chr18,37,38
25861,chr18,38,180
25862,chr18,39,57
25863,chr18,40,94
25864,chr18,41,37
25865,chr18,42,159
25866,chr18,43,49
25867,chr18,44,581
25868,chr18,45,11
25869,chr18,46,17
25870,chr18,47,20
25871,chr18,48,13
25872,chr18,49,32
25873,chr18,50,312
25874,chr18,51,44
25875,chr18,52,3761
25876,chr18,53,36
25877,chr18,54,7
25878,chr18,55,7
25879,chr18,56,9
25880,chr18,57,5
25881,chr18,58,22
25882,chr18,59,66
25883,chr18,60,59
25884,chr18,61,42
25885,chr18,62,70
25886,chr18,63,40
25887,chr18,64,46118
25888,chr18,65,14
25889,chr18,66,21
25890,chr18,67,9
25891,chr18,68,17
25892,chr18,69,71
25893,chr18,70,40
25894,chr18,71,69
25895,chr18,72,17
25896,chr18,73,14
25897,chr18,74,18
25898,chr18,75,25
25899,chr18,76,11
25900,chr18,77,34
25901,chr18,78,26
25902,chr18,79,16
25903,chr18,80,38
25904,chr18,81,12
25905,chr18,82,25
25906,chr18,83,15
25907,chr18,84,190
25908,chr18,85,91
25909,chr18,86,2174
25910,chr18,87,15
25911,chr18,88,34
25912,chr18,89,77
25913,chr18,90,422
25914,chr18,91,1298
25915,chr18,92,10124
25916,chr18,93,1121
25917,chr18,94,4641
25918,chr18,95,5389
25919,chr18,96,39
25920,chr18,97,125
25921,chr18,98,1949
25922,chr18,99,5981
25923,chr18,100,12
25924,chr18,101,66
25925,chr18,102,14
25926,chr18,103,6
25927,chr18,104,8
25928,chr18,105,1048
25929,chr18,106,3860
25930,chr18,107,2943
25931,chr18,108,462
25932,chr18,109,170
25933,chr18,110,217
25934,chr18,111,498
25935,chr18,112,7
25936,chr18,113,163
25937,chr18,114,19
25938,chr18,115,156
25939,chr18,116,2445
25940,chr18,117,16
25941,chr18,118,2154
25942,chr18,119,93
25943,chr18,120,226
25944,chr18,121,126
25945,chr18,122,554
25946,chr18,123,1628
25947,chr18,124,567
25948,chr18,125,87
25949,chr18,126,441
25950,chr18,127,3983
25951,chr18,128,1430
25952,chr18,129,8787
25953,chr18,130,1375
25954,chr18,131,507
25955,chr18,132,13
25956,chr18,133,20
25957,chr18,134,35
25958,chr18,135,39
25959,chr18,136,2223
25960,chr18,137,7199
25961,chr18,138,24
25962,chr18,139,5467
25963,chr18,140,258
25964,chr18,141,345
25965,chr18,142,206
25966,chr18,143,503
25967,chr18,144,245
25968,chr18,145,47
25969,chr18,146,62
25970,chr18,147,112
25971,chr18,148,39
25972,chr18,149,43
25973,chr18,150,28
25974,chr18,151,62
25975,chr18,152,259
25976,chr18,153,2525
25977,chr18,154,2
25978,chr18,155,0
25979,chr18,156,0
25980,chr18,157,0
25981,chr18,158,0
25982,chr18,159,0
25983,chr18,160,0
25984,chr18,161,0
25985,chr18,162,0
25986,chr18,163,0
25987,chr18,164,0
25988,chr18,165,0
25989,chr18,166,0
25990,chr18,167,0
25991,chr18,168,0
25992,chr18,169,0
25993,chr18,170,0
25994,chr18,171,0
25995,chr18,172,0
25996,chr18,173,0
25997,chr18,174,0
25998,chr18,175,0
25999,chr18,176,0
26000,chr18,177,0
26001,chr18,178,0
26002,chr18,179,0
26003,chr18,180,0
26004,chr18,181,0
26005,chr18,182,0
26006,chr18,183,0
26007,chr18,184,0
26008,chr18,185,13200
26009,chr18,186,1976
26010,chr18,187,33
26011,chr18,188,37
26012,chr18,189,50
26013,chr18,190,52
26014,chr18,191,4854
26015,chr18,192,4811
26016,chr18,193,264
26017,chr18,194,1881
26018,chr18,195,58
26019,chr18,196,47
26020,chr18,197,90
26021,chr18,198,37
26022,chr18,199,414
26023,chr18,200,21
26024,chr18,201,70
26025,chr18,202,121
26026,chr18,203,97
26027,chr18,204,52
26028,chr18,205,3474
26029,chr18,206,438
26030,chr18,207,57
26031,chr18,208,741
26032,chr18,209,75
26033,chr18,210,3259
26034,chr18,211,938
26035,chr18,212,308
26036,chr18,213,18
26037,chr18,214,90
26038,chr18,215,794
26039,chr18,216,431
26040,chr18,217,1583
26041,chr18,218,22
26042,chr18,219,29
26043,chr18,220,680
26044,chr18,221,8
26045,chr18,222,10
26046,chr18,223,17
26047,chr18,224,23
26048,chr18,225,67
26049,chr18,226,35
26050,chr18,227,8
26051,chr18,228,9
26052,chr18,229,4
26053,chr18,230,10
26054,chr18,231,41
26055,chr18,232,11
26056,chr18,233,15
26057,chr18,234,31
26058,chr18,235,3613
26059,chr18,236,540
26060,chr18,237,9659
26061,chr18,238,1741
26062,chr18,239,918
26063,chr18,240,210
26064,chr18,241,357
26065,chr18,242,31
26066,chr18,243,20
26067,chr18,244,140
26068,chr18,245,18
26069,chr18,246,26
26070,chr18,247,8
26071,chr18,248,23
26072,chr18,249,88
26073,chr18,250,159
26074,chr18,251,16
26075,chr18,252,3
26076,chr18,253,6
26077,chr18,254,40
26078,chr18,255,6
26079,chr18,256,8
26080,chr18,257,5
26081,chr18,258,33
26082,chr18,259,10
26083,chr18,260,8
26084,chr18,261,9
26085,chr18,262,109
26086,chr18,263,10
26087,chr18,264,7
26088,chr18,265,15
26089,chr18,266,22
26090,chr18,267,16
26091,chr18,268,387
26092,chr18,269,14
26093,chr18,270,14
26094,chr18,271,25
26095,chr18,272,8
26096,chr18,273,15
26097,chr18,274,5
26098,chr18,275,9
26099,chr18,276,15
26100,chr18,277,16
26101,chr18,278,17
26102,chr18,279,5
26103,chr18,280,27
26104,chr18,281,543
26105,chr18,282,27
26106,chr18,283,14
26107,chr18,284,19
26108,chr18,285,706
26109,chr18,286,1863
26110,chr18,287,38
26111,chr18,288,30
26112,chr18,289,387
26113,chr18,290,34
26114,chr18,291,2733
26115,chr18,292,1582
26116,chr18,293,159
26117,chr18,294,1645
26118,chr18,295,469
26119,chr18,296,1211
26120,chr18,297,930
26121,chr18,298,21
26122,chr18,299,12184
26123,chr18,300,1939
26124,chr18,301,19
26125,chr18,302,16
26126,chr18,303,25
26127,chr18,304,13
26128,chr18,305,10
26129,chr18,306,7
26130,chr18,307,17
26131,chr18,308,19
26132,chr18,309,41
26133,chr18,310,27
26134,chr18,311,15
26135,chr18,312,13
26136,chr18,313,27
26137,chr18,314,332
26138,chr18,315,97
26139,chr18,316,66
26140,chr18,317,118
26141,chr18,318,150
26142,chr18,319,27
26143,chr18,320,7
26144,chr18,321,15
26145,chr18,322,14
26146,chr18,323,8
26147,chr18,324,6
26148,chr18,325,15
26149,chr18,326,330
26150,chr18,327,497
26151,chr18,328,2295
26152,chr18,329,5074
26153,chr18,330,182
26154,chr18,331,1216
26155,chr18,332,2074
26156,chr18,333,55
26157,chr18,334,61
26158,chr18,335,1503
26159,chr18,336,2981
26160,chr18,337,2359
26161,chr18,338,34
26162,chr18,339,29
26163,chr18,340,57
26164,chr18,341,252
26165,chr18,342,361
26166,chr18,343,3505
26167,chr18,344,266
26168,chr18,345,42
26169,chr18,346,132
26170,chr18,347,68
26171,chr18,348,59
26172,chr18,349,9
26173,chr18,350,57
26174,chr18,351,17
26175,chr18,352,13
26176,chr18,353,6
26177,chr18,354,10
26178,chr18,355,7
26179,chr18,356,4
26180,chr18,357,26
26181,chr18,358,3
26182,chr18,359,7
26183,chr18,360,10
26184,chr18,361,18
26185,chr18,362,11
26186,chr18,363,11
26187,chr18,364,8
26188,chr18,365,14
26189,chr18,366,3
26190,chr18,367,14
26191,chr18,368,28
26192,chr18,369,3185
26193,chr18,370,16
26194,chr18,371,17
26195,chr18,372,6
26196,chr18,373,30
26197,chr18,374,6
26198,chr18,375,4
26199,chr18,376,19
26200,chr18,377,13
26201,chr18,378,7
26202,chr18,379,12
26203,chr18,380,6
26204,chr18,381,12
26205,chr18,382,8
26206,chr18,383,15
26207,chr18,384,37
26208,chr18,385,6
26209,chr18,386,9
26210,chr18,387,8
26211,chr18,388,12
26212,chr18,389,38
26213,chr18,390,10
26214,chr18,391,10
26215,chr18,392,9
26216,chr18,393,4714
26217,chr18,394,4
26218,chr18,395,1256
26219,chr18,396,831
26220,chr18,397,32
26221,chr18,398,17
26222,chr18,399,15
26223,chr18,400,38
26224,chr18,401,13
26225,chr18,402,32
26226,chr18,403,33
26227,chr18,404,11
26228,chr18,405,25
26229,chr18,406,10
26230,chr18,407,27
26231,chr18,408,16
26232,chr18,409,12
26233,chr18,410,8
26234,chr18,411,32
26235,chr18,412,26
26236,chr18,413,20
26237,chr18,414,12
26238,chr18,415,15
26239,chr18,416,15
26240,chr18,417,4
26241,chr18,418,14
26242,chr18,419,43
26243,chr18,420,48
26244,chr18,421,6
26245,chr18,422,208
26246,chr18,423,72
26247,chr18,424,22
26248,chr18,425,198
26249,chr18,426,777
26250,chr18,427,16
26251,chr18,428,11
26252,chr18,429,6
26253,chr18,430,22
26254,chr18,431,17
26255,chr18,432,32
26256,chr18,433,1718
26257,chr18,434,1301
26258,chr18,435,577
26259,chr18,436,7891
26260,chr18,437,513
26261,chr18,438,825
26262,chr18,439,12
26263,chr18,440,20
26264,chr18,441,11
26265,chr18,442,12
26266,chr18,443,570
26267,chr18,444,876
26268,chr18,445,89
26269,chr18,446,2727
26270,chr18,447,28
26271,chr18,448,24
26272,chr18,449,12
26273,chr18,450,14
26274,chr18,451,222
26275,chr18,452,14
26276,chr18,453,7487
26277,chr18,454,718
26278,chr18,455,163
26279,chr18,456,142
26280,chr18,457,12
26281,chr18,458,31
26282,chr18,459,6
26283,chr18,460,343
26284,chr18,461,10
26285,chr18,462,65
26286,chr18,463,214
26287,chr18,464,366
26288,chr18,465,426
26289,chr18,466,205
26290,chr18,467,265
26291,chr18,468,359
26292,chr18,469,302
26293,chr18,470,12780
26294,chr18,471,54
26295,chr18,472,58
26296,chr18,473,3978
26297,chr18,474,101
26298,chr18,475,18
26299,chr18,476,33
26300,chr18,477,1083
26301,chr18,478,343
26302,chr18,479,2153
26303,chr18,480,16
26304,chr18,481,29
26305,chr18,482,34
26306,chr18,483,429
26307,chr18,484,9075
26308,chr18,485,709
26309,chr18,486,4166
26310,chr18,487,1937
26311,chr18,488,21
26312,chr18,489,62
26313,chr18,490,36
26314,chr18,491,467
26315,chr18,492,15
26316,chr18,493,454
26317,chr18,494,66
26318,chr18,495,60
26319,chr18,496,23
26320,chr18,497,5
26321,chr18,498,8
26322,chr18,499,4
26323,chr18,500,17
26324,chr18,501,18
26325,chr18,502,2
26326,chr18,503,17
26327,chr18,504,5
26328,chr18,505,12
